Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 14:04:28 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.000000;-0.230097;0.003068;0.000000;0.173892;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.786740;0.000000;1;-0.924988;-0.924988;0;Wed Jun 21 14:04:41 2023
0.003068;0.230097;0.003068;0.000000;0.173933;0.000000;39.500000;97.500000;231.500000;98.500000;-0.005208;-0.782637;-0.298413;1;0.679702;0.566967;0;Wed Jun 21 14:04:41 2023
0.003068;0.230097;0.003068;0.000000;0.173933;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.782638;0.000000;1;0.679702;0.566967;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;0.000000;0.173974;0.000000;39.500000;98.500000;230.500000;97.500000;0.005236;0.786739;0.299975;1;-0.066337;-0.179072;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;0.000000;0.173974;0.000000;41.500000;97.500000;231.500000;98.500000;-0.005263;-1.577612;-0.301554;1;-0.066337;-0.179072;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;0.000000;0.174015;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.790848;0.000000;1;-0.066378;-0.372511;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;0.000000;0.174015;0.000000;41.500000;99.500000;230.500000;97.500000;0.010582;1.589994;0.606282;1;-0.066378;-0.372511;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;0.000000;0.174056;0.000000;40.500000;97.500000;231.500000;98.500000;-0.005236;-2.376712;-0.299975;1;-0.066419;0.209677;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;0.000000;0.174056;0.000000;40.500000;97.500000;231.500000;97.500000;0.000000;0.786707;0.000000;1;-0.066419;0.209677;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;-0.000000;-0.230097;0.174056;0.000000;40.500000;97.500000;230.500000;97.500000;0.000000;0.000000;0.000000;1;0.312058;0.199323;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;-0.000000;-0.230097;0.174056;0.000000;40.500000;97.500000;231.500000;98.500000;-0.005236;-0.786716;-0.299975;1;0.312058;0.199323;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;-0.000000;0.000000;0.174056;0.000000;39.500000;97.500000;231.500000;98.500000;-0.005208;0.004097;-0.298413;1;-0.920054;-1.112439;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;-0.000000;0.000000;0.174056;0.000000;40.500000;97.500000;231.500000;98.500000;-0.005236;-0.004097;-0.299975;1;-0.920054;-1.112439;0;Wed Jun 21 14:04:41 2023
