Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:00:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.009204;0.000000;-0.000000;0.000000;0.135072;0.000000;47.500000;91.500000;234.500000;91.500000;0.000000;0.000000;0.000000;1;0.203133;0.150140;0.086771;0.208191;0;Mon Jun 26 15:01:00 2023
0.009204;0.000000;-0.000000;0.000000;0.135072;0.000000;47.500000;91.500000;234.500000;93.500000;-0.010695;-1.605081;-0.612766;1;0.203133;0.150140;-0.251599;0.214405;0;Mon Jun 26 15:01:00 2023
0.006136;-0.230097;-0.003068;-0.230097;0.135031;0.000000;48.500000;91.500000;234.500000;93.500000;-0.010752;-0.008629;-0.616060;1;-0.277082;0.545580;-0.203005;0.068237;0;Mon Jun 26 15:01:00 2023
0.006136;-0.230097;-0.003068;-0.230097;0.135031;0.000000;48.500000;91.500000;234.500000;91.500000;0.000000;1.613681;0.000000;1;-0.277082;0.545580;0.160332;-0.134042;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.003068;0.000000;0.134990;0.000000;48.500000;90.500000;235.500000;91.500000;-0.005348;-0.802525;-0.306392;1;0.095578;-0.564468;-0.032239;-0.213428;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.003068;0.000000;0.134990;0.000000;48.500000;91.500000;234.500000;93.500000;-0.010752;-0.811116;-0.616060;1;0.095578;-0.564468;-0.188015;-0.168891;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.003068;0.000000;0.134949;0.000000;48.500000;91.500000;233.500000;92.500000;-0.005405;0.802437;-0.309704;1;0.095619;-1.072513;0.010076;-0.125949;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.003068;0.000000;0.134949;0.000000;47.500000;91.500000;234.500000;90.500000;0.005348;1.613743;0.306392;1;0.095619;-1.072513;0.330809;-0.067032;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.003068;0.000000;0.134908;0.000000;48.500000;91.500000;234.500000;93.500000;-0.010752;-2.416178;-0.616060;1;-0.763073;-0.150636;-0.218588;0.056824;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.003068;0.000000;0.134908;0.000000;46.500000;90.500000;235.500000;92.500000;-0.010582;0.025612;-0.606282;1;-0.763073;-0.150636;-0.169748;0.115692;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.003068;0.000000;0.134868;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;0.781206;-0.308039;1;0.841699;-0.143514;0.020443;0.031300;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.003068;0.000000;0.134868;0.000000;48.500000;90.500000;234.500000;90.500000;0.000000;0.806876;0.000000;1;0.841699;-0.143514;0.177729;-0.051279;0;Mon Jun 26 15:01:00 2023
0.009204;0.230097;-0.000000;0.230097;0.134868;0.000000;47.500000;91.500000;234.500000;90.500000;0.005348;0.802559;0.306392;1;0.575957;-0.674499;0.302695;0.006120;0;Mon Jun 26 15:01:00 2023
0.009204;0.230097;-0.000000;0.230097;0.134868;0.000000;47.500000;91.500000;234.500000;93.500000;-0.010695;-2.407618;-0.612766;1;0.575957;-0.674499;-0.239367;0.138089;0;Mon Jun 26 15:01:00 2023
0.006136;-0.230097;-0.003068;-0.230097;0.134827;0.000000;47.500000;91.500000;234.500000;90.500000;0.005348;2.407624;0.306392;1;-0.276878;0.298358;0.290031;0.192563;0;Mon Jun 26 15:01:00 2023
