Starting new run:  K= -1.000000, -1.651000, 35.057500, -1.604900, 2.943400 - Fri Jun 30 14:21:13 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.003068;0.000000;0.003068;0.000000;0.195491;0.000000;62.500000;92.500000;251.500000;93.500000;-0.005291;-0.529475;-0.303149;1;-0.093001;-0.200556;0.000806;-0.201535;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.003068;0.000000;0.195521;0.000000;61.500000;92.500000;251.500000;91.500000;0.005263;1.056193;0.301554;1;-0.093031;-0.200586;0.000417;0.277109;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.003068;0.000000;0.195552;0.000000;63.500000;91.500000;251.500000;91.500000;0.000000;-0.526694;0.000000;1;0.917517;0.702407;0.001468;-0.056389;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.003068;0.000000;0.195583;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.529486;0.303149;1;-0.996117;-1.103672;0.002027;0.287628;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.003068;0.000000;0.195613;0.000000;61.500000;92.500000;251.500000;91.500000;0.005263;-0.002787;0.301554;1;-0.093123;-0.200678;0.003570;-0.023582;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.003068;0.000000;0.195644;0.000000;61.500000;91.500000;251.500000;91.500000;0.000000;-0.526705;0.000000;1;-0.093154;-0.200709;0.003125;-0.205151;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.003068;0.000000;0.195675;0.000000;61.500000;93.500000;251.500000;90.500000;0.015788;1.579968;0.904595;1;-0.093185;-0.200740;0.005389;0.491228;0.005389;0.539306;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.306796;0.195736;0.000000;63.500000;91.500000;251.500000;91.500000;0.000000;-1.579987;0.000000;1;-0.590688;-0.509314;0.006578;-0.346951;0.006578;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.006136;0.000000;0.195797;0.000000;61.500000;92.500000;251.500000;91.500000;0.005263;0.526711;0.301554;1;0.912206;0.927721;0.004704;0.149887;0.004704;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.195859;0.000000;62.500000;91.500000;251.500000;91.500000;0.000000;-0.526705;0.000000;1;0.009121;-0.041062;0.003720;-0.410015;0.000000;-0.470800;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.195920;0.000000;62.500000;93.500000;251.500000;91.500000;0.010582;1.058927;0.606282;1;0.009060;-0.206050;0.004466;0.322195;0.004466;0.446918;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.195981;0.000000;62.500000;91.500000;251.500000;91.500000;0.000000;-1.058894;0.000000;1;-1.001581;-0.952570;0.004858;-0.099214;0.004858;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.196043;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.529464;0.303149;1;-0.098618;-0.035878;0.003807;0.201974;0.000000;-0.486098;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.009204;0.306796;0.196135;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.000000;0.303149;1;0.414426;0.199316;0.004512;-0.193970;0.004512;0.451511;0;Fri Jun 30 14:21:27 2023
0.009204;0.306796;0.009204;0.000000;0.196227;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.000000;0.303149;1;1.014267;0.849771;0.004882;-0.003105;0.004882;0.000000;0;Fri Jun 30 14:21:27 2023
0.009204;0.000000;0.009204;0.000000;0.196319;0.000000;61.500000;93.500000;252.500000;91.500000;0.010471;0.518371;0.599934;1;0.111151;-0.040374;0.006306;0.320683;0.006306;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;-0.306796;0.006136;-0.306796;0.196380;0.000000;62.500000;93.500000;250.500000;92.500000;0.005319;-0.515553;0.304762;1;-0.402047;-0.396095;0.007060;-0.048464;0.007060;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.196442;0.000000;61.500000;93.500000;251.500000;93.500000;0.000000;-0.532310;0.000000;1;-1.002041;-0.862080;0.004971;-0.304732;0.004971;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.196503;0.000000;61.500000;91.500000;250.500000;91.500000;0.000000;0.000000;0.000000;1;-0.099078;-0.032369;0.002611;-0.298085;0.000000;-0.497447;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.009204;0.306796;0.196595;0.000000;62.500000;91.500000;251.500000;91.500000;0.000000;0.000000;0.000000;1;0.413966;0.198856;0.001371;-0.047303;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.009204;0.000000;0.196687;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.529475;0.303149;1;0.003227;-0.211883;0.001976;0.428569;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.009204;0.306796;0.009204;0.000000;0.196779;0.000000;61.500000;93.500000;251.500000;91.500000;0.010526;0.523895;0.603091;1;1.013714;0.691049;0.004793;0.406580;0.004793;0.479647;0;Fri Jun 30 14:21:27 2023
0.009204;0.000000;0.009204;0.000000;0.196871;0.000000;61.500000;93.500000;251.500000;91.500000;0.010526;0.000000;0.603091;1;0.110598;-0.044042;0.007515;0.006384;0.007515;0.272409;0;Fri Jun 30 14:21:27 2023
0.006136;-0.306796;0.006136;-0.306796;0.196932;0.000000;63.500000;92.500000;250.500000;91.500000;0.005348;-0.518236;0.306392;1;-0.402599;-0.354256;0.007715;-0.327995;0.007715;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.196994;0.000000;61.500000;92.500000;251.500000;91.500000;0.005263;-0.008450;0.301554;1;-1.002593;-0.839673;0.006571;-0.124394;0.006571;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.197055;0.000000;61.500000;91.500000;251.500000;92.500000;-0.005263;-1.053403;-0.301554;1;-0.099631;0.023177;0.003451;-0.340118;0.000000;-0.657586;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.009204;0.306796;0.197147;0.000000;62.500000;91.500000;251.500000;91.500000;0.000000;0.526685;0.000000;1;0.413414;0.198304;0.000563;0.068148;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
