Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Tue Jun 20 16:19:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.006136;0.000000;0.009204;0.000000;0.103902;0.000000;42.500000;98.500000;233.500000;97.500000;0.005236;0.392667;0.299975;1;0.106273;0.073189;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;0.009204;0.000000;0.104024;0.000000;42.500000;98.500000;233.500000;97.500000;0.005236;0.000000;0.299975;1;-0.752582;-0.672932;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.009204;0.000000;0.104147;0.000000;43.500000;97.500000;233.500000;98.500000;-0.005263;-0.787400;-0.301554;1;-0.006707;-0.312840;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.012272;0.230097;0.104311;0.000000;43.500000;97.500000;234.500000;97.500000;0.000000;0.394733;0.000000;1;0.473385;0.247915;0;Tue Jun 20 16:20:05 2023
0.009204;0.230097;0.012272;0.000000;0.104474;0.000000;42.500000;98.500000;233.500000;97.500000;0.005236;0.392667;0.299975;1;0.959335;0.813515;0;Tue Jun 20 16:20:05 2023
0.006136;-0.230097;0.009204;-0.230097;0.104597;0.000000;42.500000;98.500000;233.500000;98.500000;0.000000;-0.392667;0.000000;1;-0.267041;-0.492511;0;Tue Jun 20 16:20:05 2023
0.000000;-0.460194;0.006136;-0.230097;0.104679;0.000000;42.500000;98.500000;234.500000;98.500000;0.000000;0.000000;0.000000;1;-1.233493;-1.233493;0;Tue Jun 20 16:20:05 2023
0.000000;0.000000;0.006136;0.000000;0.104761;0.000000;43.500000;97.500000;234.500000;98.500000;-0.005236;-0.392667;-0.299975;1;-0.114957;-0.307342;0;Tue Jun 20 16:20:05 2023
0.003068;0.230097;0.006136;0.000000;0.104842;0.000000;43.500000;97.500000;234.500000;98.500000;-0.005236;0.000000;-0.299975;1;0.743694;0.438574;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.009204;0.230097;0.104965;0.000000;43.500000;97.500000;234.500000;98.500000;-0.005236;0.000000;-0.299975;1;-0.380904;-0.686024;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.006136;-0.230097;0.105047;0.000000;43.500000;97.500000;233.500000;97.500000;0.000000;0.392667;0.000000;1;0.370870;0.258135;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.006136;0.000000;0.105129;0.000000;43.500000;96.500000;233.500000;98.500000;-0.010526;-0.789445;-0.603091;1;-0.002590;-0.502110;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.006136;0.000000;0.105211;0.000000;42.500000;97.500000;233.500000;98.500000;-0.005236;0.396778;-0.299975;1;-0.002672;-0.307792;0;Tue Jun 20 16:20:05 2023
0.000000;-0.230097;0.006136;0.000000;0.105292;0.000000;42.500000;97.500000;234.500000;97.500000;0.000000;0.392667;0.000000;1;-0.861487;-0.861487;0;Tue Jun 20 16:20:05 2023
