Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:58:04 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;0.000000;-0.021476;0.000000;0.192259;0.000000;63.500000;82.500000;252.500000;82.500000;0.000000;-0.793114;0.000000;1;0.068899;-0.077028;0.003114;0.183274;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191973;0.000000;63.500000;82.500000;252.500000;82.500000;0.000000;0.000000;0.000000;1;0.069186;-0.041863;0.000548;-0.100337;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191973;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.793109;0.303149;1;0.069186;-0.041863;0.001991;-0.175434;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191686;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.069472;-0.082840;0.004505;-0.017095;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191686;0.000000;61.500000;82.500000;251.500000;82.500000;0.000000;-0.793118;0.000000;1;0.069472;-0.082840;0.003325;0.064448;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191400;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.793068;0.303149;1;0.069758;-0.033536;0.002992;0.111947;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191400;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.069758;-0.033536;0.004544;0.027752;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191114;0.000000;62.500000;83.500000;250.500000;82.500000;0.005319;0.004219;0.304762;1;0.070045;0.011565;0.004825;0.117790;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.191114;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;-0.004219;0.303149;1;0.070045;0.011565;0.005240;0.094821;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.190827;0.000000;61.500000;83.500000;251.500000;82.500000;0.005263;-0.004174;0.301554;1;0.070331;0.037412;0.005595;0.032442;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.190827;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.004174;0.303149;1;0.070331;0.037412;0.005504;-0.014136;0;Fri Jun 30 11:58:15 2023
