Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:56:09 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.003068;0.000000;-0.012272;0.000000;0.175774;0.000000;62.500000;88.500000;252.500000;87.500000;0.005263;0.787444;0.301554;1;-0.042645;-0.100375;0.002126;-0.169732;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.175774;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.004166;0.303149;1;-0.042645;-0.100375;0.003691;0.036880;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.175610;0.000000;62.500000;88.500000;251.500000;88.500000;0.000000;-0.791623;0.000000;1;-0.042482;-0.019570;0.002703;0.110974;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.175610;0.000000;62.500000;88.500000;250.500000;87.500000;0.005319;0.795843;0.304762;1;-0.042482;-0.019570;0.003399;0.131293;0;Fri Jun 30 11:56:20 2023
0.000000;-0.230097;-0.012272;0.000000;0.175446;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;-0.795828;0.000000;1;-0.901051;-0.776156;0.003431;-0.118431;0;Fri Jun 30 11:56:20 2023
0.000000;-0.230097;-0.012272;0.000000;0.175446;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;-0.901051;-0.776156;0.000520;-0.122888;0;Fri Jun 30 11:56:20 2023
0.003068;0.230097;-0.009204;0.230097;0.175324;0.000000;62.500000;87.500000;252.500000;88.500000;-0.005263;-0.787471;-0.301554;1;0.325326;0.231699;-0.002589;-0.343323;0;Fri Jun 30 11:56:20 2023
0.003068;0.230097;-0.009204;0.230097;0.175324;0.000000;62.500000;88.500000;252.500000;88.500000;0.000000;0.787466;0.000000;1;0.325326;0.231699;-0.002810;-0.213020;0;Fri Jun 30 11:56:20 2023
0.006136;0.230097;-0.006136;0.230097;0.175242;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.433044;0.104313;-0.000202;-0.082988;0;Fri Jun 30 11:56:20 2023
0.006136;0.230097;-0.006136;0.230097;0.175242;0.000000;61.500000;88.500000;250.500000;87.500000;0.005291;0.791635;0.303149;1;0.433044;0.104313;0.002375;0.305581;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.175160;0.000000;63.500000;88.500000;252.500000;87.500000;0.005291;0.000000;0.303149;1;0.060507;-0.077705;0.004384;0.414740;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.175160;0.000000;62.500000;88.500000;252.500000;87.500000;0.005263;-0.004166;0.301554;1;0.060507;-0.077705;0.004598;0.381567;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.175078;0.000000;62.500000;87.500000;252.500000;88.500000;-0.005263;-1.574973;-0.301554;1;0.060588;0.004089;0.001172;-0.124355;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.175078;0.000000;62.500000;88.500000;252.500000;88.500000;0.000000;0.787491;0.000000;1;0.060588;0.004089;-0.001179;-0.340644;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.174997;0.000000;62.500000;88.500000;252.500000;88.500000;0.000000;0.000000;0.000000;1;0.060670;-0.208134;-0.000161;-0.441419;0;Fri Jun 30 11:56:20 2023
