Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 13:15:12 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.003068;0.000000;-0.006136;0.000000;0.085964;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;-1.080680;0.301554;1;0.036967;0.348117;0.011116;-0.163457;0.011116;-0.042051;0;Fri Jun 30 13:15:30 2023
0.000000;-0.306796;-0.006136;0.000000;0.085903;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;0.000000;0.301554;1;-1.070370;-0.661896;0.008337;0.188058;0.008337;-0.278636;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.006136;0.000000;0.085842;0.000000;61.500000;84.500000;251.500000;80.500000;0.021050;1.582821;1.206049;1;1.031754;1.225375;0.010625;0.323702;0.010625;0.229420;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085780;0.000000;61.500000;84.500000;251.500000;82.500000;0.010526;-1.055144;0.603091;1;0.037151;0.314852;0.013076;-0.313422;0.013076;0.245761;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085719;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.011227;0.609507;1;0.037213;0.404982;0.011892;0.176057;0.011892;-0.118752;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085657;0.000000;61.500000;84.500000;252.500000;82.500000;0.010471;-0.016751;0.599934;1;0.037274;0.361522;0.011257;-0.079475;0.011257;-0.063677;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085596;0.000000;61.500000;83.500000;251.500000;82.500000;0.005263;-0.522149;0.301554;1;0.037336;0.338245;0.009647;-0.365746;0.009647;-0.161380;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085535;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.538887;0.609507;1;0.037397;0.279163;0.008842;0.065118;0.008842;-0.080778;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085473;0.000000;61.500000;84.500000;249.500000;81.500000;0.015956;0.533218;0.914217;1;0.037458;0.249619;0.010957;0.388267;0.010957;0.212094;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085412;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;-0.538851;0.606282;1;0.037520;0.327412;0.012055;0.149317;0.012055;0.110050;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085351;0.000000;63.500000;83.500000;251.500000;82.500000;0.005319;-0.527636;0.304762;1;0.037581;0.367807;0.010106;-0.357581;0.010106;-0.195387;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085289;0.000000;62.500000;83.500000;250.500000;82.500000;0.005319;0.000000;0.304762;1;0.037642;0.296260;0.007833;-0.508885;0.007833;-0.227877;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085228;0.000000;61.500000;84.500000;251.500000;82.500000;0.010526;0.522063;0.603091;1;0.037704;0.212805;0.007876;0.193652;0.007876;0.004254;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085167;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.005584;0.606282;1;0.037765;0.214425;0.009147;0.551455;0.009147;0.127496;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085105;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.000000;0.606282;1;0.037826;0.261213;0.009828;0.133300;0.009828;0.068288;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.085044;0.000000;61.500000;83.500000;249.500000;81.500000;0.010638;0.005643;0.609507;1;0.037888;0.286301;0.010199;-0.447652;0.010199;0.037204;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.084983;0.000000;62.500000;84.500000;249.500000;81.500000;0.016041;0.541779;0.919105;1;0.037949;0.299997;0.011690;0.037809;0.011690;0.149497;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.084921;0.000000;63.500000;83.500000;250.500000;82.500000;0.005348;-1.072202;0.306392;1;0.038011;0.354848;0.011218;0.080508;0.011218;-0.047408;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.084860;0.000000;63.500000;83.500000;251.500000;82.500000;0.005319;-0.002852;0.304762;1;0.038072;0.337534;0.008424;0.026560;0.008424;-0.280117;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.084798;0.000000;61.500000;84.500000;251.500000;82.500000;0.010526;0.522055;0.603091;1;0.038133;0.234934;0.008186;-0.325983;0.008186;-0.023859;0;Fri Jun 30 13:15:30 2023
