Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:02:08 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.006136;0.000000;0.030680;0.000000;0.149512;0.000000;46.500000;98.500000;233.500000;99.500000;-0.005348;-1.607334;-0.306392;1;0.024975;0.305780;-0.079781;0.252442;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.030680;0.000000;0.149717;0.000000;47.500000;97.500000;233.500000;98.500000;-0.005376;-0.004321;-0.308039;1;0.024770;0.421241;-0.064689;0.291406;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.030680;0.000000;0.149921;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.808002;0.000000;1;0.024566;0.546305;0.109849;0.197116;0;Mon Jun 26 15:02:22 2023
0.003068;-0.460194;0.030680;0.000000;0.150126;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;1;-1.580370;0.437960;0.087879;0.086971;0;Mon Jun 26 15:02:22 2023
0.006136;0.460194;0.030680;0.000000;0.150330;0.000000;47.500000;98.500000;234.500000;97.500000;0.005348;0.803701;0.306392;1;1.516152;0.080655;0.231044;0.059284;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.460194;0.150555;0.000000;48.500000;97.500000;233.500000;98.500000;-0.005405;-1.616099;-0.309704;1;-0.727924;-0.564689;-0.138385;0.085294;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.150780;0.000000;47.500000;98.500000;233.500000;99.500000;-0.005376;0.004368;-0.308039;1;0.018608;-0.128954;-0.109834;0.060143;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.151005;0.000000;48.500000;98.500000;234.500000;98.500000;0.000000;0.808018;0.000000;1;0.018383;-0.209654;0.073736;-0.036901;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.151230;0.000000;48.500000;98.500000;234.500000;100.500000;-0.010752;-1.615985;-0.616060;1;0.018158;-0.326947;-0.264208;-0.126756;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.151455;0.000000;48.500000;98.500000;234.500000;97.500000;0.005376;2.423958;0.308039;1;0.017933;-1.013595;0.273425;-0.162635;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.151680;0.000000;47.500000;99.500000;234.500000;100.500000;-0.005348;-1.611607;-0.306392;1;0.017708;-0.537485;-0.103581;-0.117232;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.151905;0.000000;47.500000;98.500000;234.500000;100.500000;-0.010695;-0.803627;-0.612766;1;0.017483;-0.784566;-0.243590;-0.048883;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.036816;0.460194;0.152150;0.000000;47.500000;98.500000;233.500000;99.500000;-0.005376;0.799325;-0.308039;1;-0.734618;-1.511560;-0.035007;-0.065394;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.036816;0.000000;0.152396;0.000000;49.500000;99.500000;234.500000;97.500000;0.010810;2.432745;0.619390;1;0.011894;-0.623147;0.458543;-0.075244;0;Mon Jun 26 15:02:22 2023
0.009204;0.460194;0.036816;0.000000;0.152641;0.000000;47.500000;98.500000;233.500000;99.500000;-0.005376;-2.432749;-0.308039;1;1.616379;-0.060531;-0.119715;0.048255;0;Mon Jun 26 15:02:22 2023
0.009204;0.000000;0.036816;0.000000;0.152887;0.000000;46.500000;98.500000;234.500000;97.500000;0.005319;1.607417;0.304762;1;0.124138;-0.255177;0.225711;0.199310;0;Mon Jun 26 15:02:22 2023
0.006136;-0.460194;0.036816;0.000000;0.153132;0.000000;48.500000;98.500000;235.500000;98.500000;0.000000;-0.799422;0.000000;1;-1.480838;0.627324;0.020685;0.257527;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.036816;0.000000;0.153378;0.000000;48.500000;98.500000;234.500000;100.500000;-0.010752;-1.615904;-0.616060;1;0.010912;0.620370;-0.306633;0.201497;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.036816;0.000000;0.153623;0.000000;47.500000;98.500000;235.500000;98.500000;0.000000;1.615929;0.000000;1;0.010667;0.043368;0.077879;0.032625;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.036816;0.000000;0.153868;0.000000;48.500000;98.500000;233.500000;98.500000;0.000000;0.000000;0.000000;1;0.010421;-0.109276;0.062303;-0.123781;0;Mon Jun 26 15:02:22 2023
0.009204;0.460194;0.036816;0.000000;0.154114;0.000000;47.500000;98.500000;233.500000;99.500000;-0.005376;-0.808005;-0.308039;1;1.614907;-0.616606;-0.111758;-0.156539;0;Mon Jun 26 15:02:22 2023
0.009204;0.000000;0.036816;0.000000;0.154359;0.000000;48.500000;98.500000;233.500000;99.500000;-0.005405;-0.004367;-0.309704;1;0.122666;-0.920610;-0.090280;-0.134719;0;Mon Jun 26 15:02:22 2023
0.006136;-0.460194;0.033748;-0.460194;0.154584;0.000000;47.500000;98.500000;234.500000;97.500000;0.005348;1.616063;0.306392;1;-0.730435;-0.099307;0.250988;-0.101221;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.154809;0.000000;47.500000;98.500000;234.500000;99.500000;-0.005348;-1.607396;-0.306392;1;0.014579;-0.342560;-0.120688;-0.018527;0;Mon Jun 26 15:02:22 2023
0.003068;-0.460194;0.033748;0.000000;0.155259;0.000000;48.500000;98.500000;234.500000;97.500000;0.005376;1.611713;0.308039;1;-1.590602;-0.467907;0.225792;0.079225;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.033748;0.000000;0.155484;0.000000;48.500000;98.500000;234.500000;99.500000;-0.005376;-1.615947;-0.308039;1;-0.098831;0.242847;-0.142556;0.133439;0;Mon Jun 26 15:02:22 2023
0.006136;0.460194;0.033748;0.000000;0.155709;0.000000;46.500000;97.500000;234.500000;100.500000;-0.015956;-1.589999;-0.914217;1;1.505675;-0.545611;-0.432045;0.077882;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.155934;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;2.398065;0.000000;1;0.013454;-0.545836;0.133977;-0.100246;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.156159;0.000000;47.500000;98.500000;234.500000;100.500000;-0.010695;-1.607309;-0.612766;1;0.013229;-0.537249;-0.214280;-0.245914;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.156384;0.000000;47.500000;98.500000;233.500000;99.500000;-0.005376;0.799307;-0.308039;1;0.013004;-1.402731;-0.011563;-0.263941;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.033748;0.000000;0.156609;0.000000;48.500000;98.500000;234.500000;100.500000;-0.010752;-0.807968;-0.616060;1;0.012779;-1.265971;-0.170844;-0.216617;0;Mon Jun 26 15:02:22 2023
0.003068;-0.460194;0.030680;-0.460194;0.156814;0.000000;48.500000;97.500000;234.500000;98.500000;-0.005376;0.807954;-0.308039;1;-0.840301;-0.558437;0.024916;-0.152358;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.157018;0.000000;46.500000;97.500000;234.500000;98.500000;-0.005319;0.008596;-0.304762;1;-0.095267;-0.899518;0.021652;-0.070693;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.157223;0.000000;48.500000;97.500000;233.500000;99.500000;-0.010810;-0.825248;-0.619390;1;-0.095471;-0.632855;-0.147728;0.010341;0;Mon Jun 26 15:02:22 2023
0.006136;0.460194;0.030680;0.000000;0.157427;0.000000;46.500000;98.500000;233.500000;99.500000;-0.005348;0.820984;-0.306392;1;1.509055;-0.572123;0.046014;0.044591;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.030680;0.000000;0.157632;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.803673;0.000000;1;0.016855;-0.260547;0.197546;0.061059;0;Mon Jun 26 15:02:22 2023
0.003068;-0.460194;0.030680;0.000000;0.157836;0.000000;48.500000;98.500000;234.500000;100.500000;-0.010752;-1.615953;-0.616060;1;-1.588081;-0.010860;-0.165154;0.101626;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.158041;0.000000;47.500000;97.500000;234.500000;99.500000;-0.010695;0.008641;-0.612766;1;-0.096289;-0.274644;-0.130395;0.089946;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.158245;0.000000;48.500000;97.500000;233.500000;99.500000;-0.010810;-0.017375;-0.619390;1;-0.096494;-0.310606;-0.107791;-0.017974;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.158450;0.000000;47.500000;97.500000;234.500000;97.500000;0.000000;1.624686;0.000000;1;-0.096698;-0.664945;0.238705;-0.110085;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.158655;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;1;-0.096903;-0.566544;0.190964;-0.060041;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.158859;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;1;-0.097107;-0.404500;0.152771;0.107455;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.159064;0.000000;48.500000;97.500000;234.500000;100.500000;-0.016128;-2.423822;-0.924045;1;-0.097312;0.138334;-0.362548;0.215064;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.159268;0.000000;48.500000;97.500000;234.500000;100.500000;-0.016128;0.000000;-0.924045;0;-0.097516;-0.105615;-0.290038;0.103094;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.159473;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;2.423830;0.000000;1;-0.097721;-0.468841;0.252735;-0.130814;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.159677;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;0;-0.097926;-0.634772;0.202188;-0.204630;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.159882;0.000000;48.500000;97.500000;234.500000;100.500000;-0.016128;-2.423855;-0.924045;1;-0.098130;-0.874295;-0.323020;-0.088996;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.160086;0.000000;47.500000;97.500000;234.500000;98.500000;-0.005348;1.620104;-0.306392;1;-0.098335;-1.092228;0.065605;-0.009376;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.160291;0.000000;47.500000;97.500000;233.500000;98.500000;-0.005376;-0.004321;-0.308039;1;-0.098539;-0.438172;0.051620;-0.011858;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.160495;0.000000;47.500000;97.500000;233.500000;99.500000;-0.010752;-0.807929;-0.616060;1;-0.098744;-0.447479;-0.120290;-0.005287;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.160700;0.000000;48.500000;97.500000;234.500000;98.500000;-0.005376;0.807947;-0.308039;1;-0.098948;-0.623925;0.065357;0.001957;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.160904;0.000000;47.500000;97.500000;234.500000;97.500000;0.000000;0.807999;0.000000;1;-0.099153;-0.403100;0.213886;0.020948;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.161109;0.000000;48.500000;97.500000;234.500000;100.500000;-0.016128;-2.423776;-0.924045;1;-0.099357;-0.144177;-0.313647;0.062335;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.161313;0.000000;49.500000;98.500000;234.500000;98.500000;0.000000;2.423706;0.000000;1;-0.099562;-0.602824;0.233824;0.056231;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.161518;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;1;-0.099766;-0.030195;0.187059;0.045677;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.161722;0.000000;48.500000;97.500000;234.500000;98.500000;-0.005376;-0.807987;-0.308039;1;-0.099971;-0.064616;-0.011950;0.104324;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.161927;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.807975;0.000000;1;-0.100175;-0.072240;0.152035;0.159836;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.162132;0.000000;47.500000;97.500000;234.500000;98.500000;-0.005348;-0.803651;-0.306392;1;-0.100380;0.305088;-0.039102;0.156063;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.030680;0.000000;0.162336;0.000000;47.500000;98.500000;233.500000;99.500000;-0.005376;-0.004321;-0.308039;1;-0.100584;0.096151;-0.032146;0.100145;0;Mon Jun 26 15:02:22 2023
0.006136;0.460194;0.030680;0.000000;0.162541;0.000000;47.500000;98.500000;234.500000;100.500000;-0.010695;-0.799316;-0.612766;1;1.503942;-0.086401;-0.185580;-0.007617;0;Mon Jun 26 15:02:22 2023
