Starting new run: Tue Jun 13 13:40:20 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;Kx;KxCam;systemTime
0.006136;0.000000;0.006136;0.000000;0.013468;0.000000;39.500000;97.500000;231.500000;96.500000;0.005208;0.003652;0.298413;0.086772;0.062530;Tue Jun 13 13:40:35 2023
0.006136;0.000000;0.006136;0.000000;0.013530;0.000000;39.500000;97.500000;231.500000;96.500000;0.005208;0.000000;0.298413;0.086223;0.049555;Tue Jun 13 13:40:35 2023
0.006136;0.000000;0.006136;0.000000;0.013591;0.000000;39.500000;97.500000;231.500000;96.500000;0.005208;0.000000;0.298413;0.085674;0.049006;Tue Jun 13 13:40:35 2023
0.006136;0.000000;0.006136;0.000000;0.013652;0.000000;39.500000;97.500000;231.500000;96.500000;0.005208;0.000000;0.298413;0.085125;0.048457;Tue Jun 13 13:40:35 2023
0.006136;0.000000;0.006136;0.000000;0.013714;0.000000;39.500000;97.500000;230.500000;96.500000;0.005236;0.003690;0.299975;0.084576;0.061544;Tue Jun 13 13:40:35 2023
0.006136;0.000000;0.006136;0.000000;0.013775;0.000000;38.500000;98.500000;230.500000;97.500000;0.005208;-0.003690;0.298413;0.084027;0.034801;Tue Jun 13 13:40:35 2023
0.003068;-0.306796;0.006136;0.000000;0.013837;0.000000;37.500000;98.500000;231.500000;96.500000;0.010309;0.690312;0.590657;-1.081851;2.597631;Tue Jun 13 13:40:35 2023
0.006136;0.306796;0.009204;0.306796;0.013929;0.000000;38.500000;98.500000;231.500000;97.500000;0.005181;-0.693956;0.296867;0.466966;-2.976428;Tue Jun 13 13:40:36 2023
0.009204;0.306796;0.009204;0.000000;0.014021;0.000000;38.500000;98.500000;231.500000;97.500000;0.005181;0.000000;0.296867;1.229508;0.026444;Tue Jun 13 13:40:36 2023
0.009204;0.000000;0.009204;0.000000;0.014113;0.000000;39.500000;99.500000;231.500000;97.500000;0.010416;0.708564;0.596809;0.184627;2.643865;Tue Jun 13 13:40:36 2023
0.006136;-0.306796;0.009204;0.000000;0.014205;0.000000;37.500000;98.500000;230.500000;97.500000;0.005181;-0.708565;0.296867;-0.981526;-2.386521;Tue Jun 13 13:40:36 2023
0.006136;0.000000;0.009204;0.000000;0.014297;0.000000;37.500000;98.500000;230.500000;96.500000;0.010362;0.701254;0.593717;0.061709;2.615211;Tue Jun 13 13:40:36 2023
0.006136;0.000000;0.009204;0.000000;0.014389;0.000000;37.500000;98.500000;230.500000;96.500000;0.010362;0.000000;0.593717;0.060886;0.227949;Tue Jun 13 13:40:36 2023
0.006136;0.000000;0.009204;0.000000;0.014481;0.000000;38.500000;98.500000;230.500000;97.500000;0.005208;-0.697565;0.298413;0.060063;-2.350490;Tue Jun 13 13:40:36 2023
0.009204;0.306796;0.009204;0.000000;0.014573;0.000000;38.500000;98.500000;231.500000;97.500000;0.005181;-0.003652;0.296867;1.224569;0.009076;Tue Jun 13 13:40:36 2023
0.009204;0.000000;0.009204;0.000000;0.014665;0.000000;38.500000;98.500000;231.500000;97.500000;0.005181;0.000000;0.296867;0.179688;0.020682;Tue Jun 13 13:40:36 2023
0.006136;-0.306796;0.006136;-0.306796;0.014726;0.000000;37.500000;99.500000;231.500000;97.500000;0.010309;0.693958;0.590657;-0.326444;3.244175;Tue Jun 13 13:40:36 2023
0.003068;-0.306796;0.003068;-0.306796;0.014757;0.000000;37.500000;98.500000;231.500000;96.500000;0.010309;0.000000;0.590657;-0.430336;0.899945;Tue Jun 13 13:40:36 2023
0.000000;-0.306796;0.003068;0.000000;0.014788;0.000000;37.500000;98.500000;230.500000;97.500000;0.005181;-0.693963;0.296867;-1.193976;-2.306736;Tue Jun 13 13:40:36 2023
0.003068;0.306796;0.003068;0.000000;0.014818;0.000000;37.500000;98.500000;230.500000;97.500000;0.005181;0.000000;0.296867;1.015137;0.054616;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.014849;0.000000;38.500000;97.500000;230.500000;97.500000;0.000000;-0.701279;0.000000;-0.029195;-2.536990;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.014880;0.000000;38.500000;96.500000;230.500000;97.500000;-0.005208;-0.704949;-0.298413;-0.029469;-2.755629;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.014910;0.000000;39.500000;97.500000;231.500000;97.500000;0.000000;0.704979;0.000000;-0.029744;2.248098;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.014941;0.000000;39.500000;97.500000;231.500000;97.500000;0.000000;0.000000;0.000000;-0.030018;-0.151290;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.014972;0.000000;37.500000;97.500000;229.500000;97.500000;0.000000;0.000000;0.000000;-0.030293;-0.151564;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.015002;0.000000;38.500000;97.500000;231.500000;96.500000;0.005181;0.701374;0.296867;-0.030567;2.439816;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.015033;0.000000;37.500000;97.500000;231.500000;96.500000;0.005155;-0.003615;0.295336;-0.030842;0.039337;Tue Jun 13 13:40:36 2023
0.003068;0.000000;0.003068;0.000000;0.015064;0.000000;37.500000;97.500000;231.500000;96.500000;0.005155;0.000000;0.295336;-0.031116;0.051365;Tue Jun 13 13:40:36 2023
0.006136;0.306796;0.003068;0.000000;0.015094;0.000000;37.500000;98.500000;231.500000;97.500000;0.005155;0.000000;0.295336;1.133939;0.051091;Tue Jun 13 13:40:36 2023
0.003068;-0.306796;0.003068;0.000000;0.015125;0.000000;37.500000;98.500000;231.500000;97.500000;0.005155;0.000000;0.295336;-1.075723;0.050816;Tue Jun 13 13:40:36 2023
