Starting new run: Thu Jun  8 16:18:51 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.000000;0.000000;0.543465;0.006136;0.306796;0.581642;1.275842;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;-0.272774;0.009204;0.306796;0.705594;-2.135461;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;0.000000;0.009204;0.000000;0.188003;-0.247138;Thu Jun  8 16:19:12 2023
0.006689;0.000117;0.816909;0.009204;0.000000;0.187180;3.151426;Thu Jun  8 16:19:12 2023
0.006689;0.000117;0.000000;0.009204;0.000000;0.186356;-0.240548;Thu Jun  8 16:19:12 2023
0.006689;0.000117;0.000000;0.009204;0.000000;0.961967;0.535062;Thu Jun  8 16:19:12 2023
0.000000;0.000000;-0.544565;0.009204;0.000000;0.204613;-2.488374;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;-0.272420;0.006136;-0.306796;-0.437204;-0.585503;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.003068;-0.306796;-0.561979;0.564721;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.000000;-0.306796;-0.686480;0.584350;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;-0.272586;0.003068;0.306796;1.248264;-1.306501;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;0.000000;0.003068;0.000000;-0.025034;-0.174666;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.001818;0.000000;-0.306796;-0.666028;0.609608;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.271000;0.000000;0.000000;-0.148711;0.973520;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.000000;0.000000;-0.148163;-0.150905;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.000000;0.000000;-0.147614;-0.150356;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.000000;0.000000;0.629369;0.626627;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.000000;0.000000;-0.126613;-0.129355;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;-0.271522;-0.003068;-0.306796;-0.767058;-0.481983;Thu Jun  8 16:19:12 2023
-0.013377;-0.000233;-0.543285;-0.003068;0.000000;-0.249193;-2.371318;Thu Jun  8 16:19:12 2023
-0.010000;-0.000175;0.274350;-0.003068;0.000000;-0.248095;1.026717;Thu Jun  8 16:19:12 2023
-0.010067;-0.000176;-0.005454;-0.003068;0.000000;-0.246997;-0.133761;Thu Jun  8 16:19:12 2023
-0.010067;-0.000176;0.000000;-0.003068;0.000000;-1.022334;-0.886458;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.274672;0.000000;0.306796;1.152996;1.014159;Thu Jun  8 16:19:12 2023
-0.006667;-0.000117;0.000000;0.003068;0.306796;0.521516;-0.901671;Thu Jun  8 16:19:12 2023
-0.006667;-0.000116;0.001814;0.000000;-0.306796;-1.412405;-0.136769;Thu Jun  8 16:19:12 2023
-0.006689;-0.000058;0.271455;0.000000;0.000000;-0.138284;0.985846;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;-0.273417;0.003068;0.306796;0.503533;-2.054661;Thu Jun  8 16:19:12 2023
-0.010067;-0.000176;-0.275239;0.006136;0.306796;1.404742;-1.307918;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.548021;0.003068;-0.306796;-1.286258;2.115385;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.003068;0.000000;-0.012411;-0.159283;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;-0.000915;0.003068;0.000000;-0.012137;-0.162818;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000916;0.003068;0.000000;-0.011862;-0.154933;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.003068;0.000000;-0.011588;-0.158460;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.003068;0.000000;-0.011313;-0.158185;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;-0.274973;0.000000;-0.306796;-1.428741;-1.302138;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;0.000000;0.003068;0.306796;1.262808;-0.160397;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;0.000000;0.003068;0.000000;-0.786924;-0.936557;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.001835;0.003068;0.000000;-0.030119;-0.172116;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.000000;0.006136;0.306796;0.611149;-0.956167;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.546985;0.006136;0.000000;0.094107;2.076492;Thu Jun  8 16:19:12 2023
-0.003333;-0.000058;-0.272722;0.006136;0.000000;0.093833;-1.329284;Thu Jun  8 16:19:12 2023
-0.003333;-0.000058;0.000000;0.006136;0.000000;0.093558;-0.197434;Thu Jun  8 16:19:12 2023
0.003356;0.000059;0.547543;0.006136;0.000000;0.093284;2.080735;Thu Jun  8 16:19:12 2023
