Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 13:59:39 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;40.500000;93.500000;230.500000;94.500000;-0.005263;-0.790666;-0.301554;1;-0.022258;-0.247728;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;41.500000;94.500000;231.500000;94.500000;0.000000;0.790669;0.000000;1;-0.022258;-0.441125;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;40.500000;94.500000;231.500000;93.500000;0.005236;0.786532;0.299975;1;-0.022258;-0.441125;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;41.500000;93.500000;231.500000;94.500000;-0.005263;-1.577213;-0.301554;1;-0.022258;-0.055343;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;41.500000;93.500000;231.500000;94.500000;-0.005263;0.000000;-0.301554;1;-0.022258;-0.055343;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;40.500000;94.500000;230.500000;93.500000;0.005263;1.581333;0.301554;1;-0.022258;-0.441125;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;41.500000;93.500000;231.500000;94.500000;-0.005263;-1.581320;-0.301554;1;-0.022258;-0.441125;0;Wed Jun 21 13:59:51 2023
0.009204;0.230097;-0.000000;0.000000;0.247728;0.000000;40.500000;92.500000;231.500000;94.500000;-0.010471;-0.782354;-0.599934;1;0.836475;0.304873;0;Wed Jun 21 13:59:51 2023
0.006136;-0.230097;-0.000000;0.000000;0.247728;0.000000;39.500000;94.500000;231.500000;93.500000;0.005208;2.355426;0.298413;1;-0.768256;-0.802342;0;Wed Jun 21 13:59:51 2023
0.006136;-0.230097;-0.000000;0.000000;0.247728;0.000000;40.500000;94.500000;232.500000;93.500000;0.005208;0.000000;0.298413;1;-0.768256;-0.802342;0;Wed Jun 21 13:59:51 2023
