Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jul  3 14:00:28 2023
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.500484, 0.831704, -15.747655, 0.691018, -0.631321
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;camControl;systemTime
0.006136;0.000000;0.006136;0.000000;0.189723;0.000000;57.500000;99.500000;244.500000;98.500000;0.005348;0.534754;0.306392;1;0.025551;0.397565;0.003138;-0.313873;0.000000;0.000000;0.148728;0;Mon Jul  3 14:00:43 2023
0.009204;0.306796;0.006136;0.000000;0.189784;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;-0.002844;0.304762;1;1.132888;-0.273796;0.004214;0.200722;0.004214;0.421404;-0.070530;0;Mon Jul  3 14:00:43 2023
0.009204;0.000000;0.006136;0.000000;0.189845;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.138163;0.152260;0.004756;0.364310;0.004756;0.054150;0.054766;0;Mon Jul  3 14:00:43 2023
0.006136;-0.306796;0.003068;-0.306796;0.189876;0.000000;56.500000;100.500000;244.500000;98.500000;0.010638;0.531880;0.609507;1;-0.466330;0.654948;0.006336;0.069484;0.006336;0.158006;0.036790;0;Mon Jul  3 14:00:43 2023
0.003068;-0.306796;0.003068;0.000000;0.189907;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;-0.531880;0.304762;1;-1.076934;-0.995504;0.007141;-0.163534;0.007141;0.080504;-0.327839;0;Mon Jul  3 14:00:43 2023
0.003068;0.000000;0.003068;0.000000;0.189938;0.000000;57.500000;98.500000;244.500000;98.500000;0.000000;-0.531910;0.000000;1;-0.082301;0.458413;0.004942;-0.292883;0.004942;-0.219824;0.145534;0;Mon Jul  3 14:00:43 2023
0.006136;0.306796;0.003068;0.000000;0.189968;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.531910;0.304762;1;1.025067;0.134571;0.003822;-0.115808;0.000000;-0.494240;0.058351;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.189999;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.030373;-0.094719;0.004556;0.195979;0.004556;0.455600;-0.020677;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190030;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.030342;0.064609;0.004930;0.228830;0.004930;0.037377;0.024240;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190060;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.030311;-0.011121;0.005120;-0.107445;0.005120;0.019044;-0.001267;0;Mon Jul  3 14:00:43 2023
